url,nombre,precio,descripcion,unidad,precio_unidad
https://domicilios.tiendasd1.com/p/huevos-tipo-l-kikes-30-und-12006002,HUEVOS TIPO L KIKES 30 UND | d1,19990.0,"Los Huevos Tipo L Kikes son perfectos para consumo directo o como ingrediente en la preparación de alimentos. Presentados en una caja de 30 unidades, estos huevos de gallina ofrecen una excelente calidad, ideales para tus preparaciones diarias o para recetas más elaboradas.",30 und,666.33/und
https://domicilios.tiendasd1.com/p/huevo-tipo-aa-sol-naciente-12-und-12000291,HUEVO TIPO AA SOL NACIENTE 12 UND | d1,6990.0,"Estos huevos de gallina son ideales para el consumo directo como alimento cocido o como ingrediente en la preparación de alimentos. Con un contenido neto de 12 unidades, los huevos Sol Naciente ofrecen calidad y frescura en cada comida. Son perfectos para diversas preparaciones culinarias, desde desayunos hasta recetas más elaboradas.",12 und,582.50/und
https://domicilios.tiendasd1.com/p/arroz-diana-500-g-12002073,ARROZ DIANA 500 G | d1,2100.0,"Arroz blanco de alta calidad, ideal para preparar tus comidas favoritas. Presentación de 500 gramos.",500 g,4.20/g
https://domicilios.tiendasd1.com/p/arroz-estandar-500-grs-12000051,ARROZ ESTÁNDAR 500 GRS | d1,1790.0,"Arroz blanco seleccionado, ideal para preparaciones diarias. Presentación práctica de 500 gramos, excelente opción para hogares pequeños o para complementar tu despensa.",500 gr,3.58/gr
https://domicilios.tiendasd1.com/p/pan-tajado-multigranos-450-g-12005835,PAN TAJADO MULTIGRANOS 450 G | d1,5990.0,El Pan Tajado Multigranos es una deliciosa opción para quienes buscan un pan más nutritivo. Su textura suave y su mezcla única de ingredientes hacen de este pan una opción ideal para tu día a día.,450 g,13.31/g
https://domicilios.tiendasd1.com/p/pan-tajado-mantequilla-450g-12005834,PAN TAJADO MANTEQUILLA 450G | d1,3650.0,,450 g,8.11/g
https://domicilios.tiendasd1.com/p/pan-vital-fruticereal-500-g-12004570,PAN VITAL FRUTICEREAL 500 G | d1,9490.0,"El Pan Vital Fruticereal de Bimbo es la opción perfecta para disfrutar en tus desayunos, meriendas o recetas favoritas. Este pan tajado con cereales y frutos deshidratados ofrece un sabor naturalmente dulce y una textura suave que encantará a toda la familia. Fabricado con ingredientes de alta calidad, este delicioso pan es ideal para toda la familia. Además, es fácil de consumir directamente.",500 g,18.98/g
https://domicilios.tiendasd1.com/p/leche-equilibrio-tetrapak-uhtlatti-900ml-12005778,LECHE EQUILIBRIO TETRAPAK UHTLATTI 900ML | d1,3150.0,"La Leche Equilibrio UHT de Latti, en presentación de 900 mL, viene en envase Tetra Pak. Es una leche semidescremada de larga vida, ideal para uso diario gracias a su empaque práctico y duradero.",900 ml,3.50/ml
https://domicilios.tiendasd1.com/p/leche-saborizada-alpin-pack-x3-185ml-12006263,LECHE SABORIZADA ALPIN PACK X3 185ML | d1,8990.0,"La Leche Saborizada Alpin es una bebida láctea lista para consumir, perfecta para cualquier momento del día.",185 ml,48.59/ml
https://domicilios.tiendasd1.com/p/tomate-chonto-x-1000-g-12005556,Nombre del producto: Tomate Chonto,5300.0,"El tomate chonto es una variedad de tamaño mediano, piel lisa y color rojo intenso, ideal para todo tipo de preparaciones. Su pulpa jugosa y consistencia firme lo hacen perfecto para salsas, guisos, ensaladas, jugos y platos tradicionales. Es un ingrediente básico y versátil en la cocina del día a día.",,
